TransactionID,OutletID,CustomerID,Item,Timestamp,Price,Quantity,Total
2367,6,1446,Cappuccino,2024-06-10 02:10:00,4.01,1,4.01
2368,5,1415,Iced Coffee,2024-04-20 20:25:00,3.42,1,3.42
2369,1,1531,Green Tea,2024-02-26 10:06:00,2.51,3,7.53
2370,8,1440,Sandwich,2024-03-28 06:43:00,5.93,1,5.93
2371,3,1737,Bagel,2024-06-10 08:07:00,3.94,3,11.82
2372,6,1463,Mocha,2024-06-07 06:40:00,5.01,2,10.02
2373,3,1395,Sandwich,2024-01-06 06:30:00,5.93,2,11.86
2374,7,1710,Mocha,2024-04-28 07:21:00,5.01,3,15.03
2375,7,1550,Green Tea,2024-03-23 10:15:00,2.51,2,5.02
2376,9,1656,Salad,2024-05-29 22:01:00,5.0,3,15.0
2377,5,1556,Bagel,2024-02-06 23:13:00,3.94,1,3.94
2378,8,1394,Salad,2024-05-29 05:57:00,5.0,1,5.0
2379,10,1325,Espresso,2024-05-25 04:23:00,3.52,3,10.56
2380,10,1090,Iced Coffee,2024-02-25 02:25:00,3.42,1,3.42
2381,8,1749,Green Tea,2024-03-03 15:56:00,2.51,2,5.02
2382,1,1069,Cappuccino,2024-01-21 18:53:00,4.01,1,4.01
2383,5,1165,Croissant,2024-05-09 09:44:00,3.58,1,3.58
2384,3,1641,Latte,2024-02-17 15:31:00,4.61,3,13.83
2385,1,1213,Croissant,2024-02-11 20:40:00,3.58,2,7.16
2386,4,1600,Americano,2024-03-05 14:49:00,2.93,1,2.93
2387,8,1334,Donut,2024-04-19 10:17:00,5.76,1,5.76
2388,3,1763,Chai Latte,2024-02-05 03:45:00,2.64,3,7.92
2389,10,1368,Bagel,2024-02-16 21:01:00,3.94,3,11.82
2390,2,1583,Donut,2024-04-30 21:18:00,5.76,2,11.52
2391,9,1676,Sandwich,2024-02-09 13:20:00,5.93,1,5.93
2392,10,1048,Muffin,2024-05-05 05:57:00,4.94,3,14.82
2393,5,1051,Iced Coffee,2024-01-09 15:21:00,3.42,3,10.26
2394,7,1288,Cappuccino,2024-04-05 08:53:00,4.01,3,12.03
2395,2,1789,Muffin,2024-02-02 00:38:00,4.94,2,9.88
2396,9,1625,Mocha,2024-03-16 10:43:00,5.01,3,15.03
2397,9,1238,Green Tea,2024-04-22 05:41:00,2.51,2,5.02
2398,4,1132,Salad,2024-03-06 20:22:00,5.0,2,10.0
2399,4,1785,Donut,2024-04-09 12:46:00,5.76,1,5.76
2400,6,1165,Iced Coffee,2024-03-15 11:48:00,3.42,1,3.42
2401,10,1373,Donut,2024-05-25 20:26:00,5.76,2,11.52
2402,10,1372,Donut,2024-02-23 05:06:00,5.76,1,5.76
2403,10,1477,Croissant,2024-05-27 20:43:00,3.58,1,3.58
2404,6,1754,Smoothie,2024-06-13 06:49:00,4.19,3,12.57
2405,1,1478,Chai Latte,2024-03-28 14:11:00,2.64,1,2.64
2406,9,1649,Salad,2024-01-03 13:41:00,5.0,2,10.0
2407,2,1590,Americano,2024-05-04 08:17:00,2.93,1,2.93
2408,5,1681,Donut,2024-02-16 08:47:00,5.76,3,17.28
2409,9,1634,Bagel,2024-01-12 04:20:00,3.94,2,7.88
2410,4,1687,Croissant,2024-05-21 10:22:00,3.58,1,3.58
2411,3,1299,Mocha,2024-01-17 21:15:00,5.01,2,10.02
2412,7,1081,Green Tea,2024-04-23 22:09:00,2.51,1,2.51
2413,6,1086,Chai Latte,2024-03-16 03:53:00,2.64,3,7.92
2414,8,1224,Mocha,2024-06-07 03:05:00,5.01,1,5.01
2415,3,1015,Smoothie,2024-02-15 05:25:00,4.19,2,8.38
2416,5,1357,Sandwich,2024-05-16 12:33:00,5.93,2,11.86
2417,10,1162,Muffin,2024-03-11 21:02:00,4.94,2,9.88
2418,4,1609,Croissant,2024-05-18 23:51:00,3.58,1,3.58
2419,4,1667,Americano,2024-05-10 11:04:00,2.93,1,2.93
2420,4,1513,Americano,2024-01-27 13:50:00,2.93,1,2.93
2421,10,1349,Donut,2024-02-01 03:33:00,5.76,3,17.28
2422,8,1680,Chai Latte,2024-06-12 00:55:00,2.64,3,7.92
2423,6,1463,Cappuccino,2024-04-02 07:23:00,4.01,3,12.03
2424,3,1374,Chai Latte,2024-02-02 16:17:00,2.64,2,5.28
2425,10,1091,Mocha,2024-03-12 10:58:00,5.01,2,10.02
2426,5,1180,Donut,2024-02-16 03:26:00,5.76,2,11.52
2427,6,1742,Sandwich,2024-02-17 15:24:00,5.93,2,11.86
2428,5,1300,Bagel,2024-02-10 20:50:00,3.94,2,7.88
2429,6,1659,Cappuccino,2024-04-23 15:44:00,4.01,1,4.01
2430,8,1791,Americano,2024-03-21 22:34:00,2.93,2,5.86
2431,7,1188,Latte,2024-02-14 00:13:00,4.61,1,4.61
2432,5,1313,Americano,2024-02-02 21:18:00,2.93,3,8.79
2433,10,1492,Chai Latte,2024-02-11 01:35:00,2.64,3,7.92
2434,6,1127,Mocha,2024-04-29 01:28:00,5.01,3,15.03
2435,4,1518,Cappuccino,2024-04-17 08:39:00,4.01,3,12.03
2436,9,1425,Green Tea,2024-02-13 06:31:00,2.51,3,7.53
2437,4,1558,Cappuccino,2024-06-13 12:19:00,4.01,2,8.02
2438,1,1564,Smoothie,2024-03-22 21:32:00,4.19,2,8.38
2439,7,1186,Espresso,2024-06-08 00:28:00,3.52,2,7.04
2440,7,1549,Croissant,2024-06-15 15:29:00,3.58,3,10.74
2441,4,1452,Espresso,2024-02-29 06:02:00,3.52,3,10.56
2442,3,1470,Salad,2024-01-21 14:58:00,5.0,1,5.0
2443,8,1737,Salad,2024-05-07 23:07:00,5.0,2,10.0
2444,5,1564,Iced Coffee,2024-02-01 12:58:00,3.42,3,10.26
2445,10,1223,Muffin,2024-06-18 01:41:00,4.94,3,14.82
2446,7,1153,Iced Coffee,2024-05-23 01:39:00,3.42,3,10.26
2447,4,1559,Donut,2024-04-29 20:13:00,5.76,1,5.76
2448,4,1350,Bagel,2024-01-09 17:44:00,3.94,3,11.82
2449,8,1146,Bagel,2024-06-21 04:34:00,3.94,1,3.94
2450,8,1575,Iced Coffee,2024-05-21 18:31:00,3.42,1,3.42
2451,2,1348,Donut,2024-06-09 16:37:00,5.76,2,11.52
2452,2,1181,Cappuccino,2024-04-21 11:06:00,4.01,3,12.03
2453,3,1636,Mocha,2024-03-29 12:48:00,5.01,1,5.01
2454,3,1178,Croissant,2024-06-11 00:59:00,3.58,3,10.74
2455,1,1038,Iced Coffee,2024-04-28 11:57:00,3.42,2,6.84
2456,3,1771,Chai Latte,2024-03-15 06:40:00,2.64,2,5.28
2457,6,1002,Donut,2024-03-28 20:04:00,5.76,1,5.76
2458,8,1063,Cappuccino,2024-03-19 02:37:00,4.01,2,8.02
2459,10,1028,Mocha,2024-04-17 06:22:00,5.01,2,10.02
2460,6,1371,Espresso,2024-02-01 11:43:00,3.52,2,7.04
2461,5,1522,Latte,2024-02-17 14:32:00,4.61,3,13.83
2462,4,1096,Bagel,2024-03-20 05:07:00,3.94,3,11.82
2463,3,1441,Chai Latte,2024-06-18 11:59:00,2.64,1,2.64
2464,4,1202,Green Tea,2024-02-10 09:12:00,2.51,1,2.51
2465,7,1410,Muffin,2024-02-04 07:50:00,4.94,2,9.88
2466,1,1020,Green Tea,2024-04-12 19:45:00,2.51,2,5.02
2467,7,1550,Mocha,2024-03-12 10:36:00,5.01,1,5.01
2468,1,1734,Croissant,2024-03-03 08:21:00,3.58,2,7.16
2469,2,1101,Donut,2024-03-29 04:12:00,5.76,1,5.76
2470,4,1045,Smoothie,2024-01-18 14:21:00,4.19,3,12.57
2471,1,1065,Mocha,2024-03-30 19:37:00,5.01,2,10.02
2472,9,1602,Latte,2024-05-17 10:39:00,4.61,2,9.22
2473,6,1163,Espresso,2024-06-24 23:48:00,3.52,2,7.04
2474,1,1110,Americano,2024-03-30 03:39:00,2.93,3,8.79
2475,1,1337,Salad,2024-02-14 13:20:00,5.0,3,15.0
2476,6,1122,Mocha,2024-04-12 08:17:00,5.01,2,10.02
2477,4,1704,Donut,2024-05-29 14:08:00,5.76,1,5.76
2478,4,1446,Espresso,2024-02-14 03:29:00,3.52,3,10.56
2479,6,1610,Croissant,2024-02-14 05:45:00,3.58,2,7.16
2480,7,1290,Sandwich,2024-05-04 10:49:00,5.93,2,11.86
2481,9,1670,Green Tea,2024-02-20 13:10:00,2.51,3,7.53
2482,10,1411,Mocha,2024-03-08 02:32:00,5.01,1,5.01
2483,5,1614,Mocha,2024-01-04 15:00:00,5.01,2,10.02
2484,9,1280,Iced Coffee,2024-01-19 17:11:00,3.42,1,3.42
2485,4,1042,Green Tea,2024-04-07 22:16:00,2.51,1,2.51
2486,10,1485,Muffin,2024-03-31 20:22:00,4.94,3,14.82
2487,2,1595,Muffin,2024-02-19 04:16:00,4.94,2,9.88
2488,3,1702,Chai Latte,2024-01-07 22:43:00,2.64,2,5.28
2489,1,1050,Smoothie,2024-03-21 07:50:00,4.19,1,4.19
2490,6,1209,Bagel,2024-02-05 17:56:00,3.94,3,11.82
2491,6,1125,Americano,2024-01-07 06:37:00,2.93,3,8.79
2492,1,1491,Mocha,2024-04-21 11:49:00,5.01,3,15.03
2493,3,1508,Salad,2024-01-24 05:54:00,5.0,1,5.0
2494,5,1580,Mocha,2024-03-11 05:29:00,5.01,1,5.01
2495,3,1776,Chai Latte,2024-06-08 10:50:00,2.64,2,5.28
2496,10,1257,Smoothie,2024-06-20 14:14:00,4.19,3,12.57
2497,3,1187,Green Tea,2024-06-19 06:17:00,2.51,1,2.51
2498,10,1229,Salad,2024-03-06 04:40:00,5.0,3,15.0
2499,3,1188,Mocha,2024-03-20 11:32:00,5.01,1,5.01
2500,5,1414,Espresso,2024-03-18 02:28:00,3.52,2,7.04
2501,5,1009,Cappuccino,2024-06-08 04:56:00,4.01,3,12.03
2502,4,1113,Bagel,2024-03-23 03:02:00,3.94,1,3.94
2503,1,1075,Smoothie,2024-04-29 19:07:00,4.19,3,12.57
2504,5,1675,Mocha,2024-02-01 07:36:00,5.01,1,5.01
2505,10,1501,Smoothie,2024-06-23 15:01:00,4.19,1,4.19
2506,5,1084,Muffin,2024-03-17 22:10:00,4.94,1,4.94
2507,4,1048,Salad,2024-04-30 12:16:00,5.0,3,15.0
2508,6,1494,Croissant,2024-04-11 23:04:00,3.58,1,3.58
2509,10,1688,Donut,2024-03-02 09:06:00,5.76,2,11.52
2510,4,1386,Sandwich,2024-03-14 08:53:00,5.93,3,17.79
2511,7,1388,Americano,2024-02-22 11:28:00,2.93,2,5.86
2512,7,1217,Mocha,2024-05-31 15:24:00,5.01,2,10.02
2513,2,1700,Americano,2024-06-12 20:15:00,2.93,3,8.79
2514,3,1345,Latte,2024-06-28 01:50:00,4.61,1,4.61
2515,1,1229,Croissant,2024-04-11 17:58:00,3.58,2,7.16
2516,8,1254,Cappuccino,2024-01-03 23:15:00,4.01,3,12.03
2517,9,1235,Chai Latte,2024-06-20 18:41:00,2.64,1,2.64
2518,4,1025,Americano,2024-03-04 10:21:00,2.93,3,8.79
2519,6,1583,Mocha,2024-05-15 23:06:00,5.01,3,15.03
2520,9,1260,Iced Coffee,2024-03-15 16:10:00,3.42,3,10.26
2521,6,1765,Sandwich,2024-01-02 16:15:00,5.93,1,5.93
2522,9,1270,Chai Latte,2024-02-03 09:28:00,2.64,2,5.28
2523,4,1122,Bagel,2024-02-23 21:11:00,3.94,2,7.88
2524,8,1655,Chai Latte,2024-02-10 19:50:00,2.64,3,7.92
2525,9,1256,Green Tea,2024-02-17 01:03:00,2.51,3,7.53
2526,4,1655,Americano,2024-05-18 22:00:00,2.93,1,2.93
2527,5,1420,Iced Coffee,2024-05-28 00:36:00,3.42,3,10.26
2528,8,1258,Americano,2024-03-18 15:09:00,2.93,3,8.79
2529,10,1046,Salad,2024-02-09 04:07:00,5.0,3,15.0
2530,6,1524,Sandwich,2024-06-01 14:48:00,5.93,2,11.86
2531,7,1207,Green Tea,2024-05-04 11:54:00,2.51,3,7.53
2532,3,1310,Croissant,2024-06-10 08:38:00,3.58,2,7.16
2533,7,1746,Donut,2024-01-02 15:30:00,5.76,1,5.76
2534,8,1148,Croissant,2024-02-09 09:25:00,3.58,1,3.58
2535,10,1437,Salad,2024-03-02 18:13:00,5.0,2,10.0
2536,6,1154,Donut,2024-05-08 10:56:00,5.76,2,11.52
2537,10,1677,Donut,2024-02-01 18:25:00,5.76,2,11.52
2538,9,1089,Bagel,2024-04-09 15:12:00,3.94,2,7.88
2539,6,1697,Sandwich,2024-04-15 10:05:00,5.93,3,17.79
2540,9,1357,Cappuccino,2024-02-22 14:01:00,4.01,2,8.02
2541,4,1173,Mocha,2024-05-06 10:13:00,5.01,2,10.02
2542,8,1216,Salad,2024-02-23 00:47:00,5.0,2,10.0
2543,4,1455,Sandwich,2024-03-10 05:26:00,5.93,3,17.79
2544,2,1775,Muffin,2024-03-13 23:16:00,4.94,3,14.82
2545,10,1608,Croissant,2024-05-05 08:05:00,3.58,3,10.74
2546,9,1628,Salad,2024-01-01 22:04:00,5.0,1,5.0
2547,5,1198,Muffin,2024-01-24 19:32:00,4.94,3,14.82
2548,4,1485,Salad,2024-06-13 08:24:00,5.0,2,10.0
2549,2,1532,Americano,2024-01-15 18:08:00,2.93,3,8.79
2550,1,1199,Bagel,2024-05-03 18:52:00,3.94,3,11.82
2551,7,1370,Green Tea,2024-05-31 08:56:00,2.51,2,5.02
2552,6,1447,Donut,2024-01-10 12:00:00,5.76,3,17.28
2553,2,1247,Smoothie,2024-03-29 08:04:00,4.19,1,4.19
2554,8,1787,Mocha,2024-06-10 18:29:00,5.01,3,15.03
2555,4,1263,Americano,2024-05-10 22:38:00,2.93,1,2.93
2556,8,1057,Salad,2024-03-08 10:16:00,5.0,1,5.0
2557,7,1301,Smoothie,2024-05-07 13:48:00,4.19,1,4.19
2558,5,1030,Mocha,2024-06-20 22:50:00,5.01,2,10.02
2559,10,1497,Smoothie,2024-01-04 10:36:00,4.19,3,12.57
2560,10,1248,Chai Latte,2024-03-03 21:21:00,2.64,1,2.64
2561,8,1604,Americano,2024-03-14 15:47:00,2.93,1,2.93
2562,9,1776,Bagel,2024-05-30 19:45:00,3.94,3,11.82
2563,5,1270,Bagel,2024-03-11 13:24:00,3.94,2,7.88
2564,10,1605,Green Tea,2024-05-02 09:27:00,2.51,2,5.02
2565,5,1665,Mocha,2024-04-29 21:03:00,5.01,1,5.01
2566,2,1393,Muffin,2024-06-19 09:00:00,4.94,2,9.88
2567,5,1796,Americano,2024-02-19 16:57:00,2.93,3,8.79
2568,3,1501,Mocha,2024-04-23 06:17:00,5.01,2,10.02
2569,7,1591,Mocha,2024-05-27 16:09:00,5.01,3,15.03
2570,10,1083,Bagel,2024-01-29 14:40:00,3.94,1,3.94
2571,5,1364,Salad,2024-04-16 12:31:00,5.0,3,15.0
2572,8,1548,Smoothie,2024-03-14 00:45:00,4.19,1,4.19
2573,1,1341,Croissant,2024-04-02 06:16:00,3.58,3,10.74
2574,3,1406,Smoothie,2024-02-07 01:31:00,4.19,3,12.57
2575,3,1424,Iced Coffee,2024-02-05 09:22:00,3.42,2,6.84
2576,9,1743,Sandwich,2024-05-19 23:01:00,5.93,3,17.79
2577,5,1092,Americano,2024-06-12 09:17:00,2.93,1,2.93
2578,9,1613,Salad,2024-01-29 10:17:00,5.0,3,15.0
2579,9,1411,Latte,2024-02-06 04:37:00,4.61,1,4.61
2580,1,1431,Sandwich,2024-04-04 22:15:00,5.93,1,5.93
2581,2,1677,Espresso,2024-05-07 02:30:00,3.52,3,10.56
2582,5,1158,Latte,2024-05-31 23:12:00,4.61,2,9.22
2583,4,1013,Mocha,2024-01-08 00:47:00,5.01,3,15.03
2584,10,1372,Iced Coffee,2024-06-21 07:25:00,3.42,3,10.26
2585,9,1224,Bagel,2024-06-17 14:10:00,3.94,2,7.88
2586,7,1504,Mocha,2024-04-10 17:55:00,5.01,1,5.01
2587,6,1072,Latte,2024-04-14 07:10:00,4.61,3,13.83
2588,7,1248,Croissant,2024-04-28 05:18:00,3.58,2,7.16
2589,1,1510,Mocha,2024-04-25 09:50:00,5.01,2,10.02
2590,1,1602,Smoothie,2024-04-25 09:50:00,4.19,1,4.19
2591,8,1215,Americano,2024-06-18 00:37:00,2.93,2,5.86
2592,2,1601,Croissant,2024-03-24 06:05:00,3.58,1,3.58
2593,10,1540,Muffin,2024-03-23 02:03:00,4.94,3,14.82
2594,9,1219,Latte,2024-02-03 10:37:00,4.61,2,9.22
2595,7,1726,Espresso,2024-06-09 08:02:00,3.52,3,10.56
2596,6,1220,Espresso,2024-05-10 10:12:00,3.52,2,7.04
2597,1,1388,Smoothie,2024-04-03 11:48:00,4.19,2,8.38
2598,1,1553,Americano,2024-05-02 18:32:00,2.93,3,8.79
2599,2,1646,Salad,2024-06-03 03:18:00,5.0,2,10.0
2600,6,1041,Cappuccino,2024-02-23 06:01:00,4.01,3,12.03
2601,6,1675,Cappuccino,2024-05-03 08:26:00,4.01,3,12.03
2602,2,1282,Salad,2024-03-18 23:46:00,5.0,1,5.0
2603,1,1057,Green Tea,2024-04-01 10:01:00,2.51,3,7.53
2604,10,1536,Green Tea,2024-02-28 19:47:00,2.51,1,2.51
2605,5,1072,Latte,2024-04-18 09:06:00,4.61,3,13.83
2606,5,1128,Smoothie,2024-01-27 05:28:00,4.19,2,8.38
2607,2,1598,Smoothie,2024-01-29 20:15:00,4.19,3,12.57
2608,6,1425,Mocha,2024-06-17 05:29:00,5.01,2,10.02
2609,9,1664,Salad,2024-01-29 01:56:00,5.0,1,5.0
2610,2,1693,Salad,2024-04-30 21:03:00,5.0,2,10.0
2611,10,1124,Espresso,2024-03-25 08:56:00,3.52,3,10.56
2612,2,1066,Espresso,2024-05-27 18:37:00,3.52,2,7.04
2613,3,1005,Croissant,2024-03-13 15:01:00,3.58,1,3.58
2614,7,1636,Espresso,2024-02-09 23:31:00,3.52,2,7.04
2615,6,1313,Iced Coffee,2024-04-30 03:57:00,3.42,2,6.84
2616,8,1325,Americano,2024-03-31 22:51:00,2.93,3,8.79
2617,8,1564,Chai Latte,2024-01-27 11:33:00,2.64,3,7.92
2618,6,1577,Salad,2024-03-07 23:56:00,5.0,2,10.0
2619,10,1505,Donut,2024-03-08 10:41:00,5.76,1,5.76
2620,3,1081,Bagel,2024-06-09 06:59:00,3.94,2,7.88
2621,3,1598,Donut,2024-04-18 06:49:00,5.76,1,5.76
2622,1,1001,Bagel,2024-05-10 15:15:00,3.94,1,3.94
2623,7,1203,Bagel,2024-02-12 01:14:00,3.94,1,3.94
2624,5,1661,Mocha,2024-02-02 16:07:00,5.01,2,10.02
2625,4,1403,Cappuccino,2024-03-28 17:57:00,4.01,1,4.01
2626,10,1102,Smoothie,2024-04-05 15:02:00,4.19,2,8.38
2627,4,1535,Cappuccino,2024-03-19 06:36:00,4.01,1,4.01
2628,4,1367,Iced Coffee,2024-05-16 22:12:00,3.42,1,3.42
2629,6,1211,Cappuccino,2024-05-08 11:20:00,4.01,2,8.02
2630,8,1576,Espresso,2024-03-12 00:39:00,3.52,3,10.56
2631,8,1208,Salad,2024-05-12 07:02:00,5.0,3,15.0
2632,5,1762,Muffin,2024-04-10 18:04:00,4.94,2,9.88
2633,6,1116,Mocha,2024-05-30 02:12:00,5.01,2,10.02
2634,4,1627,Salad,2024-05-09 00:26:00,5.0,3,15.0
2635,9,1748,Muffin,2024-02-07 03:22:00,4.94,3,14.82
2636,8,1477,Green Tea,2024-02-02 15:19:00,2.51,3,7.53
2637,10,1104,Sandwich,2024-01-25 04:23:00,5.93,2,11.86
2638,10,1494,Muffin,2024-03-21 20:51:00,4.94,1,4.94
2639,1,1770,Chai Latte,2024-04-03 01:32:00,2.64,2,5.28
2640,2,1045,Croissant,2024-01-22 21:50:00,3.58,3,10.74
2641,9,1330,Smoothie,2024-02-19 12:52:00,4.19,1,4.19
2642,8,1215,Iced Coffee,2024-06-24 19:52:00,3.42,2,6.84
2643,3,1491,Salad,2024-01-26 19:18:00,5.0,3,15.0
2644,8,1448,Bagel,2024-01-05 23:01:00,3.94,2,7.88
2645,1,1535,Smoothie,2024-04-08 07:51:00,4.19,1,4.19
2646,10,1510,Chai Latte,2024-03-20 22:52:00,2.64,3,7.92
2647,4,1457,Smoothie,2024-05-29 19:20:00,4.19,2,8.38
2648,3,1546,Muffin,2024-02-20 23:54:00,4.94,1,4.94
2649,6,1535,Americano,2024-05-15 09:19:00,2.93,1,2.93
2650,7,1539,Smoothie,2024-06-17 17:02:00,4.19,2,8.38
2651,4,1483,Salad,2024-03-04 22:49:00,5.0,1,5.0
2652,7,1015,Green Tea,2024-06-01 21:15:00,2.51,3,7.53
2653,9,1570,Mocha,2024-06-24 19:53:00,5.01,1,5.01
2654,2,1242,Mocha,2024-05-18 13:37:00,5.01,2,10.02
2655,3,1206,Cappuccino,2024-01-19 02:43:00,4.01,3,12.03
2656,5,1270,Latte,2024-02-17 10:01:00,4.61,1,4.61
2657,3,1760,Muffin,2024-04-13 01:00:00,4.94,1,4.94
2658,8,1778,Espresso,2024-06-26 15:16:00,3.52,3,10.56
2659,10,1704,Sandwich,2024-04-28 03:17:00,5.93,3,17.79
2660,8,1729,Sandwich,2024-05-26 16:41:00,5.93,1,5.93
2661,8,1114,Chai Latte,2024-03-28 03:54:00,2.64,3,7.92
2662,9,1579,Iced Coffee,2024-02-20 04:06:00,3.42,2,6.84
2663,4,1298,Croissant,2024-04-18 05:31:00,3.58,1,3.58
2664,5,1482,Muffin,2024-05-20 21:44:00,4.94,2,9.88
2665,5,1396,Bagel,2024-01-13 17:05:00,3.94,1,3.94
2666,8,1393,Donut,2024-06-12 15:33:00,5.76,2,11.52
2667,7,1074,Salad,2024-02-29 12:09:00,5.0,2,10.0
2668,9,1481,Sandwich,2024-02-28 20:47:00,5.93,3,17.79
2669,8,1102,Mocha,2024-01-01 08:26:00,5.01,1,5.01
2670,2,1296,Donut,2024-03-12 15:01:00,5.76,3,17.28
2671,10,1177,Cappuccino,2024-05-27 19:44:00,4.01,3,12.03
2672,4,1214,Croissant,2024-03-10 08:31:00,3.58,1,3.58
2673,6,1314,Bagel,2024-04-28 20:07:00,3.94,2,7.88
2674,2,1038,Croissant,2024-04-09 11:00:00,3.58,1,3.58
2675,7,1258,Smoothie,2024-03-24 21:34:00,4.19,1,4.19
2676,3,1715,Espresso,2024-06-04 10:36:00,3.52,1,3.52
2677,3,1006,Espresso,2024-02-17 16:31:00,3.52,3,10.56
2678,2,1048,Latte,2024-06-28 06:30:00,4.61,1,4.61
2679,8,1537,Americano,2024-05-27 02:53:00,2.93,1,2.93
2680,6,1160,Croissant,2024-01-26 00:51:00,3.58,1,3.58
2681,1,1175,Latte,2024-02-11 13:00:00,4.61,2,9.22
2682,1,1590,Donut,2024-03-03 09:31:00,5.76,2,11.52
2683,7,1001,Smoothie,2024-02-08 23:25:00,4.19,2,8.38
2684,8,1454,Croissant,2024-02-29 19:14:00,3.58,2,7.16
2685,5,1643,Muffin,2024-03-09 05:26:00,4.94,3,14.82
2686,5,1275,Green Tea,2024-04-04 06:52:00,2.51,3,7.53
2687,4,1497,Chai Latte,2024-02-03 19:42:00,2.64,1,2.64
2688,6,1628,Espresso,2024-03-21 01:00:00,3.52,3,10.56
2689,6,1675,Iced Coffee,2024-06-03 00:36:00,3.42,2,6.84
2690,3,1799,Salad,2024-03-01 21:20:00,5.0,1,5.0
2691,9,1027,Muffin,2024-02-22 01:15:00,4.94,1,4.94
2692,7,1332,Iced Coffee,2024-06-20 09:14:00,3.42,2,6.84
2693,1,1000,Donut,2024-02-10 22:14:00,5.76,2,11.52
2694,7,1187,Cappuccino,2024-05-15 14:22:00,4.01,2,8.02
2695,5,1055,Iced Coffee,2024-01-30 05:57:00,3.42,3,10.26
2696,5,1546,Donut,2024-04-04 05:35:00,5.76,1,5.76
2697,2,1111,Sandwich,2024-05-24 02:54:00,5.93,2,11.86
2698,4,1797,Espresso,2024-01-31 21:29:00,3.52,1,3.52
2699,6,1309,Bagel,2024-02-15 02:33:00,3.94,1,3.94
2700,10,1035,Espresso,2024-01-30 06:48:00,3.52,3,10.56
2701,7,1438,Espresso,2024-06-23 00:21:00,3.52,1,3.52
2702,5,1728,Muffin,2024-03-19 15:32:00,4.94,2,9.88
2703,9,1591,Bagel,2024-03-06 17:37:00,3.94,2,7.88
2704,3,1594,Salad,2024-04-23 16:54:00,5.0,1,5.0
2705,1,1576,Bagel,2024-02-01 03:13:00,3.94,1,3.94
2706,4,1324,Salad,2024-06-01 14:37:00,5.0,3,15.0
2707,9,1639,Muffin,2024-06-28 07:47:00,4.94,2,9.88
2708,4,1306,Bagel,2024-03-25 16:30:00,3.94,2,7.88
2709,2,1533,Chai Latte,2024-01-27 01:50:00,2.64,1,2.64
2710,10,1727,Donut,2024-02-12 03:18:00,5.76,1,5.76
2711,5,1618,Mocha,2024-02-01 08:09:00,5.01,1,5.01
2712,3,1108,Americano,2024-04-07 16:25:00,2.93,2,5.86
2713,9,1371,Donut,2024-04-10 21:34:00,5.76,1,5.76
2714,4,1356,Smoothie,2024-04-22 21:58:00,4.19,3,12.57
2715,6,1180,Smoothie,2024-06-14 00:23:00,4.19,3,12.57
2716,2,1355,Cappuccino,2024-02-17 06:52:00,4.01,1,4.01
2717,6,1675,Latte,2024-04-01 13:32:00,4.61,3,13.83
2718,3,1067,Chai Latte,2024-02-10 01:41:00,2.64,3,7.92
2719,9,1291,Mocha,2024-02-15 01:18:00,5.01,3,15.03
2720,2,1691,Green Tea,2024-04-05 09:27:00,2.51,3,7.53
2721,9,1180,Cappuccino,2024-05-11 01:40:00,4.01,3,12.03
2722,5,1465,Croissant,2024-04-26 12:11:00,3.58,2,7.16
2723,8,1433,Muffin,2024-06-27 16:49:00,4.94,1,4.94
2724,2,1463,Croissant,2024-01-26 21:29:00,3.58,3,10.74
2725,6,1680,Mocha,2024-02-22 04:50:00,5.01,1,5.01
2726,3,1533,Bagel,2024-03-16 22:12:00,3.94,3,11.82
2727,10,1065,Croissant,2024-02-03 14:14:00,3.58,2,7.16
2728,5,1020,Espresso,2024-06-28 05:14:00,3.52,2,7.04
2729,8,1611,Muffin,2024-04-20 12:44:00,4.94,3,14.82
2730,10,1383,Croissant,2024-01-11 10:45:00,3.58,3,10.74
2731,1,1614,Croissant,2024-02-05 11:21:00,3.58,3,10.74
2732,5,1558,Sandwich,2024-04-16 18:31:00,5.93,2,11.86
2733,3,1038,Latte,2024-01-24 16:59:00,4.61,2,9.22
2734,4,1284,Latte,2024-06-01 15:12:00,4.61,1,4.61
2735,2,1601,Smoothie,2024-05-19 15:31:00,4.19,2,8.38
2736,9,1596,Donut,2024-03-02 01:09:00,5.76,3,17.28
2737,3,1784,Americano,2024-03-08 15:35:00,2.93,1,2.93
2738,2,1335,Americano,2024-06-22 01:36:00,2.93,2,5.86
2739,10,1187,Green Tea,2024-02-24 11:21:00,2.51,2,5.02
2740,9,1670,Muffin,2024-02-12 13:57:00,4.94,3,14.82
2741,7,1242,Muffin,2024-02-06 02:06:00,4.94,1,4.94
2742,6,1072,Donut,2024-06-11 19:45:00,5.76,2,11.52
2743,1,1478,Latte,2024-06-27 14:36:00,4.61,2,9.22
2744,5,1560,Espresso,2024-02-17 14:23:00,3.52,3,10.56
2745,3,1100,Espresso,2024-01-15 19:44:00,3.52,1,3.52
2746,1,1513,Iced Coffee,2024-05-05 19:16:00,3.42,1,3.42
2747,4,1755,Espresso,2024-05-01 01:00:00,3.52,1,3.52
2748,2,1175,Bagel,2024-02-20 18:44:00,3.94,1,3.94
2749,2,1237,Mocha,2024-05-20 03:33:00,5.01,3,15.03
2750,3,1058,Americano,2024-03-12 01:16:00,2.93,2,5.86
